date,open,high,low,close,volume
08-03-2016,557.87,571.35,554.74,560.26,4729952
09-03-2016,559.56,560.35,550.125,559.47,4377283
10-03-2016,566.74,567,547.9,558.93,3919892
11-03-2016,566.95,570.06,562.73,569.61,3771310
14-03-2016,567,576.89,563.05,573.37,3454152
15-03-2016,571,581.52,567,577.02,3876821
16-03-2016,576.64,581.32,571.14,574.27,3537669
17-03-2016,569.51,571.4,555.01,559.44,5928105
18-03-2016,560.94,562.33,546.09,552.08,7296885
21-03-2016,548.91,555.24,538.58,553.98,5155732
22-03-2016,545.11,562.76,545.05,560.48,4000564
23-03-2016,561,572.48,558.1,569.63,3983720
24-03-2016,567.11,583.55,567.08,582.95,5185539
28-03-2016,584.4,584.75,575.56,579.87,3121522
29-03-2016,580.15,595.85,576.5,593.86,4392567
30-03-2016,596.71,603.24,595,598.69,3890461
31-03-2016,599.28,600.75,592.21,593.64,2681811
01-04-2016,590.49,599.03,588.3,598.5,2917386
04-04-2016,599,599.5,590.55,593.19,2470825
05-04-2016,590.77,593.47,585.25,586.14,2308884
06-04-2016,587.52,602.39,587.5,602.08,2849909
07-04-2016,598.76,599.6,589.08,591.43,3189037
08-04-2016,594.32,597.86,589,594.6,2591936
11-04-2016,596.14,604,594.91,595.93,2704267
12-04-2016,598.4,604.06,592.31,603.17,2641062
13-04-2016,607.68,616.81,605.29,614.82,4228349
14-04-2016,615.07,624.38,615.07,620.75,3512136
15-04-2016,621.92,626.77,618.11,625.89,2887681
18-04-2016,625.35,637.64,624.9603,635.35,4360883
19-04-2016,637.14,638.01,620.8,627.9,4055870
20-04-2016,630,636.55,623,632.99,2609425
21-04-2016,631,637.82,628.5,631,2596298
22-04-2016,624.47,628.25,611.56,620.5,5083904
25-04-2016,616.61,626.98,616.2511,626.2,2682924
26-04-2016,626.17,626.7549,614.88,616.88,2521433
27-04-2016,611.8,615.95,601.28,606.57,4068767
28-04-2016,615.54,626.8,599.2,602,7872605
29-04-2016,666,669.98,654,659.59,10310739
02-05-2016,663.92,685.5,662.0251,683.85,6578517
03-05-2016,677.36,680.3,670.43,671.32,4923351
04-05-2016,662.59,674,662.14,670.9,4635462
05-05-2016,673.31,676.49,656,659.09,4884114
06-05-2016,656.05,676.95,656.01,673.95,4365345
09-05-2016,673.95,686.98,671.41,679.75,3982161
10-05-2016,694,704.55,693.5,703.07,6105570
11-05-2016,705.79,719,701.65,713.23,7338196
12-05-2016,717.38,722.45,711.51,717.93,5048150
13-05-2016,714.64,719.25,706.51,709.92,4763419
16-05-2016,710.13,713.25,700.28,710.66,5432920
17-05-2016,709.9,714.47,693.91,695.27,5121357
18-05-2016,689.56,702.5399,688.76,697.45,4283189
19-05-2016,691.88,699.4,689.56,698.52,3025566
20-05-2016,701.05,707.24,700,702.8,2916165
23-05-2016,704.25,706,696.42,696.75,2595082
24-05-2016,698.01,707.5,698,704.2,3033782
25-05-2016,708,710.86,705.5159,708.35,3276631
26-05-2016,708.33,715,707.293,714.91,2446681
27-05-2016,715,716.6,711.1,712.24,2249164
31-05-2016,712.33,724.23,711.32,722.79,3618323
01-06-2016,720.9,726.43,718.22,719.44,3263107
02-06-2016,720.97,728.28,715.5001,728.24,3026583
03-06-2016,726.74,727,718.43,725.54,3367306
06-06-2016,726.5,731.5,724.42,726.73,2704806
07-06-2016,729.89,730,720.55,723.74,2732463
08-06-2016,726.4,729.42,721.6,726.64,2223366
09-06-2016,723.1,728.91,722.3,727.65,2170318
10-06-2016,722.35,724.98,714.21,717.91,3425718
13-06-2016,714.01,721.99,711.16,715.24,3352201
14-06-2016,712.33,720.805,712.27,719.3,2506922
15-06-2016,722,722.56,713.3522,714.26,2709447
16-06-2016,712.05,718,705.3,717.51,3097961
17-06-2016,718.19,718.2,699.18,706.39,5897788
20-06-2016,713.5,721.31,710.81,714.01,3677162
21-06-2016,715.72,718.4,712.721,715.82,2137534
22-06-2016,716.58,717,707.565,710.6,2260454
23-06-2016,715.5,722.12,712.5,722.08,2824974
24-06-2016,693,712.5292,692.2,698.96,7632511
27-06-2016,692.01,696.8189,682.115,691.36,5584037
28-06-2016,700,708,698.1714,707.95,4036957
29-06-2016,715.75,719.5,713.54,715.6,3070052
30-06-2016,717.2,719.37,712.54,715.62,2855142
01-07-2016,717.32,728,716.54,725.68,2920423
05-07-2016,722.8,728.11,719.61,728.1,2431431
06-07-2016,725.71,737.77,722.58,737.61,3938249
07-07-2016,739.33,739.55,731.63,736.57,2945783
08-07-2016,740.14,746.1,738,745.81,3429217
11-07-2016,750,755.9,747,753.78,3195272
12-07-2016,756.86,757.34,740.33,748.21,5623657
13-07-2016,746.76,756.87,741.25,742.63,4142265
14-07-2016,748.86,749.04,739.02,741.2,2390472
15-07-2016,746.55,746.55,734.05,735.44,3121385
18-07-2016,735.49,741.5954,728.72,736.07,2954914
19-07-2016,732.5,743.33,732.31,739.95,2216820
20-07-2016,744,746.25,740.7,745.72,2214023
21-07-2016,747.5,749.36,742.7918,744.43,2317072
22-07-2016,747.79,751.28,743.53,744.86,2277711
25-07-2016,746.55,748.5,735.35,739.61,2679290
26-07-2016,742.71,743.13,732.7525,735.59,2529692
27-07-2016,737.97,740.94,733.86,736.67,2913134
28-07-2016,745.98,753.36,739.7,752.61,7617580
29-07-2016,765,766,755,758.81,6777050
01-08-2016,759.87,770.5,757.06,767.74,3578205
02-08-2016,763.81,765.01,757.02,760.58,3603280
03-08-2016,757.06,758.89,752.25,754.64,3581525
04-08-2016,753.7,765,750.35,760.77,3178208
05-08-2016,764.81,768.47,763.09,765.98,2704391
08-08-2016,766.81,767,761.015,766.56,1986272
09-08-2016,767.39,772.6,766.9,768.31,1876091
10-08-2016,769.8,772.1,766.19,768.56,1604280
11-08-2016,769.94,773.75,769.12,771.24,2019740
12-08-2016,768.46,773.15,768.4225,772.56,1563318
15-08-2016,771.9,772.04,767.71,768.49,2118521
16-08-2016,768.62,768.7317,763.82,764.04,1604561
17-08-2016,764.41,765.22,759.199,764.63,1891116
18-08-2016,764,765.17,760.6,764.46,1458834
19-08-2016,761.9,762.49,756.89,757.31,2343237
22-08-2016,757.5,759.85,752.1,759.48,1679251
23-08-2016,763.31,764.7,761,762.45,1524131
24-08-2016,763,763.41,755.36,757.25,1744107
25-08-2016,756,760.56,754.741,759.22,1622992
26-08-2016,760.05,770,759.795,769,2776830
29-08-2016,768.72,774.98,768.6,771.29,2198560
30-08-2016,771.05,771.8358,765.56,767.58,1709158
31-08-2016,766.6,769.64,764,769.16,1633789
01-09-2016,770.9,772.04,766.75,770.62,1792271
02-09-2016,774.11,776,771.7,772.44,2181792
06-09-2016,774.04,789.48,770.22,788.87,3719788
07-09-2016,789.53,790.79,784.33,784.48,2424622
08-09-2016,783.89,786.5,781.44,784.06,2030511
09-09-2016,779.36,781,760.11,760.14,4257344
12-09-2016,757.35,772.66,756,771.49,3124704
13-09-2016,768.77,769.89,759.05,761.01,3117224
14-09-2016,762.2,767.5,758.85,761.09,2531822
15-09-2016,762,770.87,757.58,769.69,3043534
16-09-2016,773.28,780.46,771.66,778.52,5499182
19-09-2016,779.97,781.94,771,775.1,2297221
20-09-2016,776,781.37,776,780.22,1937164
21-09-2016,783.25,790.69,779.01,789.74,2718644
22-09-2016,794.27,805.889,794.27,804.7,4078910
23-09-2016,803.13,807.75,802.12,805.75,2353511
26-09-2016,801.8,805.93,797.145,799.16,2651397
27-09-2016,801.85,816.64,801.11,816.11,3819600
28-09-2016,818,830.14,817.0337,828.72,4422078
29-09-2016,828.26,837.5,824.63,829.05,4922248
30-09-2016,832.61,839.95,832.4,837.31,4430566
03-10-2016,836,839.86,831.25,836.74,2769448
04-10-2016,840.91,842.365,830.26,834.03,2950314
05-10-2016,838,845.67,836.12,844.36,3469055
06-10-2016,843.7,847.21,840.6,841.66,2684013
07-10-2016,845.79,845.95,837.45,839.43,2426228
10-10-2016,843.25,845.2,840.27,841.71,1827143
11-10-2016,841.02,841.29,828.35,831,3588180
12-10-2016,834,837.666,830.1,834.09,2380416
13-10-2016,829,831.8,821.21,829.28,3091387
14-10-2016,835.08,835.74,822.96,822.96,2999814
17-10-2016,821.5,822,811.68,812.95,3361492
18-10-2016,822.11,823.26,815.02,817.65,2512504
19-10-2016,820.4,820.67,815.17,817.69,2090706
20-10-2016,813.99,815.71,803.1,810.32,3151954
21-10-2016,809.36,819.42,809,818.99,2793015
24-10-2016,824.95,838.3,822.21,838.09,4060899
25-10-2016,839.3,843.09,833.22,835.18,3248358
26-10-2016,832.76,833.44,820,822.59,3998102
27-10-2016,831.24,831.72,815.43,818.36,7406385
28-10-2016,782,789.49,774.61,776.32,10841073
31-10-2016,781.03,793.7,780.11,789.82,5413326
01-11-2016,799,800.84,776.713,785.41,5305428
02-11-2016,783.93,784.75,763.55,765.56,5026504
03-11-2016,765.05,777,764,767.03,3872496
04-11-2016,762.79,766,753.2301,755.05,5122103
07-11-2016,771.64,787.732,770.94,784.93,5984354
08-11-2016,784.97,791.7399,779.1,787.75,3412629
09-11-2016,764,777.5,760.09,771.88,8562892
10-11-2016,778.81,778.83,717.7,742.38,12746994
11-11-2016,735.73,743.26,728.9,739.01,6622784
14-11-2016,745.51,746,710.1,719.07,7321344
15-11-2016,730,746.78,725.99,743.24,6755785
16-11-2016,739.88,749.87,735.61,746.49,3648791
17-11-2016,749.32,757.5,748,756.4,3690112
18-11-2016,761,767.74,757.6435,760.16,4373408
21-11-2016,766,780.35,765.11,780,4614574
22-11-2016,788.17,792.4,781,785.33,5311320
23-11-2016,781.73,781.75,773.12,780.12,3540263
25-11-2016,786.5,786.75,777.9,780.37,1837068
28-11-2016,776.99,777,764.24,766.77,4438828
29-11-2016,768,769.89,761.32,762.52,3272344
30-11-2016,762,768.09,750.25,750.57,4625946
01-12-2016,752.41,753.37,738.03,743.65,4665993
02-12-2016,743.4,748.4903,736.7,740.34,3561307
05-12-2016,745,761.49,742,759.36,4314723
06-12-2016,763.99,768.24,757.25,764.72,3794746
07-12-2016,764.55,770.42,755.82,770.42,3684906
08-12-2016,771.87,773.79,765.19,767.33,3189608
09-12-2016,770,770.25,765.34,768.66,2470923
12-12-2016,766.4,766.89,757.2,760.12,2963945
13-12-2016,764.96,782.46,762,774.34,5285288
14-12-2016,778.25,780.86,762.81,768.82,5454836
15-12-2016,766.28,769.1,760.31,761,3801927
16-12-2016,765,765.13,754,757.77,4848219
19-12-2016,758.89,770.5,756.16,766,3113240
20-12-2016,768.65,774.39,767.71,771.22,2703629
21-12-2016,770,771.22,765.7,770.6,2044629
22-12-2016,768.12,771.21,763.02,766.34,2543551
23-12-2016,764.55,766.5,757.99,760.59,1981616
27-12-2016,763.4,774.65,761.2,771.4,2638725
28-12-2016,776.25,780,770.5,772.13,3301025
29-12-2016,772.4,773.4,760.85,765.15,3158299
30-12-2016,766.47,767.3999,748.28,749.87,4139449
03-01-2017,757.92,758.7595,747.7,753.67,3521066
04-01-2017,758.39,759.68,754.2,757.18,2510526
05-01-2017,761.55,782.3999,760.2557,780.45,5830068
06-01-2017,782.36,799.44,778.48,795.99,5986234
09-01-2017,798,801.7742,791.77,796.92,3446109
10-01-2017,796.6,798,789.5434,795.9,2558369
11-01-2017,793.66,799.5,789.51,799.02,2992791
12-01-2017,800.31,814.13,799.5,813.64,4873922
13-01-2017,814.32,821.65,811.4,817.14,3791945
17-01-2017,815.7,816,803.44,809.72,3670529
18-01-2017,809.5,811.73,804.27,807.48,2354201
19-01-2017,810,813.51,807.32,809.04,2540784
20-01-2017,815.28,816.02,806.26,808.33,3376196
23-01-2017,806.8,818.5,805.08,817.88,2797474
24-01-2017,822,823.99,814.5,822.44,2971740
25-01-2017,825.79,837.4183,825.288,836.52,4023078
26-01-2017,835.53,843.84,833,839.15,3586323
27-01-2017,839,839.7,829.44,835.77,2998700
30-01-2017,833,833.5,816.38,830.38,3747336
31-01-2017,823.75,826.99,819.56,823.48,3137196
01-02-2017,829.21,833.78,824.94,832.35,3850181
02-02-2017,836.59,842.49,828.26,839.95,7350492
03-02-2017,806.72,818.3,804,810.2,10868773
06-02-2017,809.8,810.72,803,807.64,3897301
07-02-2017,809.31,816.16,807.5,812.5,3466091
08-02-2017,812.69,821.479,812.5,819.71,2857985
09-02-2017,821.6,825,819.71,821.36,2484948
10-02-2017,823.82,828,822.85,827.46,2429609
13-02-2017,831.62,842.9999,828.55,836.53,4172618
14-02-2017,837,838.31,831.4522,836.39,2792442
15-02-2017,834,842.81,832.82,842.7,2968853
16-02-2017,841.84,845,839.375,844.14,2714667
17-02-2017,842,847.27,840.73,845.07,3112275
21-02-2017,848.84,857.98,847.25,856.44,3507742
22-02-2017,856.95,858.43,852.18,855.61,2616971
23-02-2017,857.57,860.86,848,852.19,3461984
24-02-2017,844.69,845.81,837.7501,845.24,3687963
27-02-2017,842.38,852.5,839.67,848.64,2713627
28-02-2017,851.45,854.09,842.05,845.04,2793709
01-03-2017,853.05,854.83,849.01,853.08,2760083
02-03-2017,853.08,854.82,847.28,848.91,2132098
03-03-2017,847.2,851.985,846.27,849.88,1951575
06-03-2017,845.23,848.49,841.12,846.61,2610370
07-03-2017,845.48,848.46,843.75,846.02,2247554
08-03-2017,848,853.07,846.79,850.5,2288317
09-03-2017,851,856.3999,850.31,853,2048187
10-03-2017,857,857.35,851.72,852.46,2436434
13-03-2017,851.77,855.69,851.71,854.59,1909672
14-03-2017,853.55,853.75,847.55,852.53,2130586
15-03-2017,854.33,854.45,847.11,852.97,2562176
16-03-2017,855.3,855.5,850.51,853.42,1842296
17-03-2017,853.49,853.83,850.64,852.31,3384403
20-03-2017,851.51,857.8,851.01,856.97,2282727
21-03-2017,858.84,862.795,841.31,843.2,4382852
22-03-2017,840.43,849.37,839.05,848.06,2658669
23-03-2017,848.2,850.89,844.8,847.38,1952964
24-03-2017,851.68,851.8,843.53,845.61,2138269
27-03-2017,838.07,850.3,833.5,846.82,2755775
28-03-2017,851.75,858.46,850.1,856,3041633
29-03-2017,859.05,876.438,859.02,874.32,4485770
30-03-2017,874.95,877.06,871.66,876.34,2762730
31-03-2017,877,890.35,876.65,886.54,3957612
03-04-2017,888,893.49,885.42,891.51,3422328
04-04-2017,891.5,908.5384,890.28,906.83,4984656
05-04-2017,910.82,923.72,905.62,909.28,7508370
06-04-2017,913.8,917.1899,894.4927,898.28,6344065
07-04-2017,899.65,900.09,889.31,894.88,3707367
10-04-2017,899.63,908.51,899,907.04,3184301
11-04-2017,907.04,911.24,897.5,902.36,3012743
12-04-2017,903.09,904.09,895.2501,896.23,2456140
13-04-2017,891.45,894.97,884.49,884.67,3174583
17-04-2017,887.5,902.38,887.5,901.99,2854673
18-04-2017,900.99,909.61,900.78,903.78,2999238
19-04-2017,907.84,910.5,897.369,899.2,2870242
20-04-2017,899.7,905.32,896.29,902.06,2814441
21-04-2017,902.67,903.65,896.77,898.53,2420494
24-04-2017,908.68,909.99,903.82,907.41,3122893
25-04-2017,907.04,909.48,903,907.62,3380639
26-04-2017,910.3,915.749,907.56,909.29,2608948
27-04-2017,914.39,921.86,912.11,918.38,5305543
28-04-2017,948.83,949.59,924.3335,924.99,7364681
01-05-2017,927.8,954.4,927.8,948.23,5466544
02-05-2017,946.645,950.1,941.413,946.94,3848835
03-05-2017,946,946,935.9,941.03,3582686
04-05-2017,944.75,945,934.215,937.53,2418381
05-05-2017,940.52,940.79,930.3,934.15,2866397
08-05-2017,940.95,949.05,939.21,949.04,3415731
09-05-2017,952.8,957.89,950.2,952.82,3262113
10-05-2017,953.5,953.7499,945,948.95,2096512
11-05-2017,945.11,950.29,940.775,947.62,2194070
12-05-2017,954.5,962.79,951.53,961.35,3625857
15-05-2017,958.73,963.15,956.055,957.97,4270625
16-05-2017,961,970.06,960.91,966.07,3126051
17-05-2017,954.7,960.3957,944.12,944.76,5145578
18-05-2017,944.8,962.75,944.76,958.49,3939347
19-05-2017,962.84,968.92,959.72,959.84,3972089
22-05-2017,964,971.38,962.9,970.67,2642217
23-05-2017,975.02,975.2,966.85,971.54,2415594
24-05-2017,976,981,970.23,980.35,2463052
25-05-2017,984.85,999,982.11,993.38,4822032
26-05-2017,995,998.65,989.2491,995.78,3469154
30-05-2017,996.51,1001.2,995.52,996.7,3263069
31-05-2017,1000,1000.12,982.16,994.62,3913115
01-06-2017,998.59,998.99,991.37,995.95,2454841
02-06-2017,998.99,1008.48,995.67,1006.73,3752328
05-06-2017,1007.23,1013.21,1003.51,1011.34,2719859
06-06-2017,1012,1016.5,1001.25,1003,3346432
07-06-2017,1005.95,1010.25,1002,1010.07,2823041
08-06-2017,1012.06,1013.61,1006.11,1010.27,2767857
09-06-2017,1012.5,1012.99,927,978.31,7647692
12-06-2017,967,975.95,945,964.91,9447233
13-06-2017,977.99,984.5,966.1,980.79,4580011
14-06-2017,988.59,990.34,966.71,976.47,3974900
15-06-2017,958.7,965.73,950.86,964.17,5373865
16-06-2017,996,999.75,982,987.71,11472662
19-06-2017,1017,1017,989.9,995.17,5043408
20-06-2017,998,1004.88,992.02,992.59,4076828
21-06-2017,998.7,1002.72,992.6518,1002.23,2922473
22-06-2017,1002.23,1006.96,997.2,1001.3,2253433
23-06-2017,1002.54,1004.62,998.02,1003.74,2879145
26-06-2017,1008.5,1009.8,992,993.98,3386157
27-06-2017,990.69,998.8,976,976.78,3782389
28-06-2017,978.55,990.68,969.21,990.33,3737567
29-06-2017,979,987.56,965.25,975.93,4302968
30-06-2017,980.12,983.47,967.61,968,3390345
03-07-2017,972.79,974.49,951.0001,953.66,2909108
05-07-2017,961.53,975,955.25,971.4,3652955
06-07-2017,964.66,974.4,959.02,965.14,3259613
07-07-2017,969.55,980.11,969.14,978.76,2643387
10-07-2017,985,999.4392,983.5,996.47,3546268
11-07-2017,993,995.99,983.72,994.13,2982726
12-07-2017,1000.65,1008.55,998.1,1006.51,3608574
13-07-2017,1004.62,1006.88,995.9,1000.63,2880769
14-07-2017,1002.4,1004.45,996.89,1001.81,2102469
17-07-2017,1004.69,1014.75,1003.81,1010.04,3712587
18-07-2017,1006,1026.03,1004,1024.45,4007624
19-07-2017,1025,1031.59,1022.5,1026.87,2963964
20-07-2017,1031.59,1034.97,1022.51,1028.7,3097487
21-07-2017,1021.28,1026.1,1011,1025.67,2734577
24-07-2017,1028.34,1043.01,1027.43,1038.95,3288020
25-07-2017,1038.05,1043.33,1032.48,1039.87,2447629
26-07-2017,1043.2,1053.2,1043.2,1052.8,2921253
27-07-2017,1069.55,1083.31,1040.18,1046,10991715
28-07-2017,1012.14,1032.85,1001,1020.04,7709420
31-07-2017,1019.05,1019.05,987.02,987.78,7352063
01-08-2017,990.65,995,987.14,992.27,2650376
02-08-2017,1001.77,1003.21,981.73,995.89,4069993
03-08-2017,999.47,999.5,984.59,986.92,3255764
04-08-2017,989.68,991.672,982,987.58,2730308
07-08-2017,990.65,995,987.14,992.27,2676607
08-08-2017,994.35,996.28,985.79,989.84,2902815
09-08-2017,982.6,988,975.27,982.01,3569731
10-08-2017,976.295,979.86,954.68,956.92,5684068
11-08-2017,960,970.39,951.38,967.99,3468017
14-08-2017,978.41,985.5,976.19,983.3,3172892
15-08-2017,988.9,991.74,982,982.74,2549295
16-08-2017,981.65,986.4605,973.22,978.18,3132066
17-08-2017,977.84,977.84,960.32,960.57,3512397
18-08-2017,961.4,965.43,954.65,958.47,3284821
21-08-2017,957.57,961.2,945.46,953.29,3164483
22-08-2017,955.52,967.93,955.495,966.9,2749970
23-08-2017,959.38,962,954.2,958,2668264
24-08-2017,957.42,959,941.14,952.45,5195726
25-08-2017,956,957.621,944.1,945.26,3324791
28-08-2017,946.54,953,942.25,946.02,2596737
29-08-2017,940,956,936.33,954.06,2874299
30-08-2017,958.44,969.41,956.9062,967.59,2904604
31-08-2017,974.7,981,972.76,980.6,3331488
01-09-2017,984.2,984.5,976.875,978.25,2535917
05-09-2017,975.4,976.7699,960.37,965.27,2998649
06-09-2017,968.32,971.84,960.6,967.8,2129861
07-09-2017,974,980.59,972.55,979.47,2566794
08-09-2017,979.1,979.88,963.47,965.9,2605322
11-09-2017,974.46,981.94,974.22,977.96,2186666
12-09-2017,983.27,984.6718,975.517,982.58,2481066
13-09-2017,983.97,1000,979.42,999.6,3374650
14-09-2017,996.8,998.56,987.74,992.21,3913263
15-09-2017,993.01,996.25,984.03,986.79,3760183
18-09-2017,990.4,992.7922,968.17,974.19,3411324
19-09-2017,977.25,978.24,967.46,969.86,2671054
20-09-2017,971.79,974.81,962.1626,973.21,2888795
21-09-2017,971.31,971.7,962.02,964.65,2337576
22-09-2017,961.01,965.61,954.42,955.1,2641787
25-09-2017,949.31,949.42,932.89,939.79,5123997
26-09-2017,945.49,948.63,931.75,938.6,3564848
27-09-2017,948,955.3,943.3,950.87,3148933
28-09-2017,951.86,959.7,950.101,956.4,2522567
29-09-2017,960.11,964.83,958.375,961.35,2543759
02-10-2017,964,967.305,952.1201,959.19,2442937
03-10-2017,958,963.69,950.37,957.1,2666574
04-10-2017,954.21,967.79,954.05,965.45,2527352
05-10-2017,970,981.51,969.64,980.85,3229224
06-10-2017,975.64,995.75,975.64,989.58,3782067
09-10-2017,993.24,998.5,987.5,990.99,2938586
10-10-2017,996.67,997.95,980.099,987.2,3084921
11-10-2017,991.27,995.5,986.695,995,2337113
12-10-2017,996.81,1008.44,992.4,1000.93,4067317
13-10-2017,1007,1007.77,1001.03,1002.94,2431462
16-10-2017,1008.44,1009.57,1001.04,1006.34,2008908
17-10-2017,1005.59,1011.47,1004.38,1009.13,2319742
18-10-2017,1009.27,1022.31,996.55,997,2499681
19-10-2017,990,991.05,980.24,986.61,3108197
20-10-2017,993.53,994.62,982,982.91,2365122
23-10-2017,986.73,986.775,962.5,966.3,3494100
24-10-2017,969,979.85,965,975.9,2723935
25-10-2017,978,984.44,966.24,972.91,3033113
26-10-2017,980.33,982.9,968.55,972.43,5618675
27-10-2017,1058.14,1105.58,1050.55,1100.95,16565021
30-10-2017,1095.01,1122.79,1093.56,1110.85,6613064
31-10-2017,1109,1110.54,1101.12,1105.28,3476967
01-11-2017,1105.4,1108.97,1096.74,1103.68,3755511
02-11-2017,1097.81,1101.93,1086.87,1094.22,3684876
03-11-2017,1091.15,1112.68,1088.52,1111.6,3751480
06-11-2017,1109.15,1125.41,1108.77,1120.66,3381138
07-11-2017,1124.74,1130.6,1117.5,1123.17,2688977
08-11-2017,1122.82,1135.54,1119.11,1132.88,2581451
09-11-2017,1125.96,1129.62,1115.77,1129.13,3725774
10-11-2017,1126.1,1131.75,1124.06,1125.35,2179937
13-11-2017,1123,1139.9,1122.34,1129.17,2918439
14-11-2017,1130.11,1138,1123.89,1136.84,3138423
15-11-2017,1127.01,1131.75,1121.63,1126.69,3928680
16-11-2017,1130.16,1138.16,1130.05,1137.29,2213322
17-11-2017,1138.28,1138.8,1125.81,1129.88,2413388
20-11-2017,1129.77,1133.42,1122.55,1126.31,2163855
21-11-2017,1132.86,1140,1128.2,1139.49,2479397
22-11-2017,1141,1160.27,1141,1156.16,3555273
24-11-2017,1160.7,1186.84,1160.7,1186,3528011
27-11-2017,1202.66,1213.41,1191.15,1195.83,6744045
28-11-2017,1204.88,1205.34,1188.52,1193.6,4559449
29-11-2017,1194.8,1194.8,1145.19,1161.27,9257512
30-11-2017,1167.1,1178.57,1160,1176.75,4509208
01-12-2017,1172.05,1179.65,1152,1162.35,4107094
04-12-2017,1173.85,1175.2,1128,1133.95,5931915
05-12-2017,1128.26,1159.27,1124.74,1141.57,4079774
06-12-2017,1137.99,1155.89,1136.08,1152.35,2853316
07-12-2017,1156.59,1163.19,1151,1159.79,2511569
08-12-2017,1170.4,1172.79,1157.1,1162,3050074
11-12-2017,1164.6,1169.9,1157,1168.92,2363473
12-12-2017,1166.51,1173.6,1161.61,1165.08,2235892
13-12-2017,1170,1170.87,1160.27,1164.13,2616760
14-12-2017,1163.71,1177.93,1162.45,1174.26,3214337
15-12-2017,1179.03,1182.75,1169.33,1179.14,4778621
18-12-2017,1187.37,1194.78,1180.91,1190.58,2947625
19-12-2017,1189.15,1192.97,1179.14,1187.38,2587792
20-12-2017,1190.5,1191,1176,1177.62,2371166
21-12-2017,1175.9,1179.17,1167.64,1174.76,2123117
22-12-2017,1172.08,1174.62,1167.83,1168.36,1585054
26-12-2017,1168.36,1178.32,1160.55,1176.76,2005187
27-12-2017,1179.91,1187.29,1175.61,1182.26,1867208
28-12-2017,1189,1190.1,1184.38,1186.1,1841676
29-12-2017,1182.35,1184,1167.5,1169.47,2688391
02-01-2018,1172,1190,1170.51,1189.01,2694494
03-01-2018,1188.3,1205.49,1188.3,1204.2,3108793
04-01-2018,1205,1215.87,1204.66,1209.59,3022089
05-01-2018,1217.51,1229.14,1210,1229.14,3544743
08-01-2018,1236,1253.08,1232.03,1246.87,4279475
09-01-2018,1256.9,1259.33,1241.76,1252.7,3661316
10-01-2018,1245.15,1254.33,1237.23,1254.33,2686017
11-01-2018,1259.74,1276.77,1256.46,1276.68,3125048
12-01-2018,1273.39,1305.76,1273.39,1305.2,5443730
16-01-2018,1323,1339.94,1292.3,1304.86,7220701
17-01-2018,1312.24,1314,1280.88,1295,5253754
18-01-2018,1293.95,1304.6,1284.02,1293.32,4026915
19-01-2018,1312,1313,1292.99,1294.58,4578536
22-01-2018,1297.17,1327.45,1296.66,1327.31,4140061
23-01-2018,1338.09,1364.9,1337.34,1362.54,5169306
24-01-2018,1374.82,1388.16,1338,1357.51,6807457
